,1,2,3,4,5
intercept,-0.06983320432130663,-0.21398314572644528,0.05022822825938299,-0.01800664381392396,-0.04729219829314901
cw_l,0.008049861137506968,0.041176222577345475,0.006948026607160962,0.004308557121645995,0.011573876584902179
cond_e,0.009280425614902945,0.02306471791562125,-0.00124935666680419,0.0037622578252497494,0.005791101669617755
cw_l_sq,0.0011918162626497243,0.0021079150076172147,-0.0021225270434203376,0.00011114051033969196,0.00033829407455963564
cond_e_sq,0.0001071498528364049,-0.0002678748559906697,0.00014810443267534665,0.00010965658815264091,0.00013176983313703989
cw_l*cond_e,-0.001297414443784674,-0.0026590063348391323,0.00043460846994223086,-0.0003117964102283959,-0.0007728132441147707
r_sq,0.759881407289978,0.6696863642384151,0.5419233108730389,0.4910913307800703,0.8085501054432822
