"Date","Excel Time","MOTOR KW (2)","MOTOR KW (3)","MOTOR KW (4)","MOTOR KW (5)","MOTOR KW"
"7/1/2018 12:00:00 AM PDT","43282.0","0.0","0.0","466.9","0.0","444.2"
"7/1/2018 12:15:00 AM PDT","43282.01041666667","0.0","0.0","455.80002","0.0","456.5"
"7/1/2018 12:30:00 AM PDT","43282.02083333333","0.0","0.0","456.0","0.0","437.30002"
"7/1/2018 12:45:00 AM PDT","43282.03125","0.0","0.0","471.4","0.0","439.2"
"7/1/2018 01:00:00 AM PDT","43282.04166666667","0.0","0.0","445.80002","0.0","437.0"
"7/1/2018 01:15:00 AM PDT","43282.05208333333","0.0","0.0","485.80002","0.0","443.0"
"7/1/2018 01:30:00 AM PDT","43282.0625","0.0","0.0","445.1","0.0","440.6"
"7/1/2018 01:45:00 AM PDT","43282.07291666667","0.0","0.0","477.7","0.0","453.2"
"7/1/2018 02:00:00 AM PDT","43282.08333333333","0.0","0.0","450.0","0.0","450.2"
"7/1/2018 02:15:00 AM PDT","43282.09375","0.0","0.0","475.2","0.0","454.6"
"7/1/2018 02:30:00 AM PDT","43282.10416666667","0.0","0.0","473.1","0.0","461.80002"
"7/1/2018 02:45:00 AM PDT","43282.11458333333","0.0","0.0","481.0","0.0","460.1"
"7/1/2018 03:00:00 AM PDT","43282.125","0.0","0.0","467.0","0.0","458.2"
"7/1/2018 03:15:00 AM PDT","43282.13541666667","0.0","0.0","463.1","0.0","468.2"
"7/1/2018 03:30:00 AM PDT","43282.14583333333","0.0","0.0","484.5","0.0","461.9"
"7/1/2018 03:45:00 AM PDT","43282.15625","0.0","0.0","467.0","0.0","461.4"
"7/1/2018 04:00:00 AM PDT","43282.16666666667","0.0","0.0","428.7","0.0","441.9"
"7/1/2018 04:15:00 AM PDT","43282.17708333333","0.0","247.8","0.0","0.0","0.0"
"7/1/2018 04:30:00 AM PDT","43282.1875","0.0","378.1","0.0","0.0","0.0"
"7/1/2018 04:45:00 AM PDT","43282.19791666667","0.0","393.4","0.0","0.0","0.0"
"7/1/2018 05:00:00 AM PDT","43282.20833333333","0.0","369.4","0.0","0.0","0.0"
"7/1/2018 05:15:00 AM PDT","43282.21875","0.0","382.2","0.0","0.0","0.0"
"7/1/2018 05:30:00 AM PDT","43282.22916666667","0.0","367.80002","0.0","0.0","0.0"
"7/1/2018 05:45:00 AM PDT","43282.23958333333","0.0","339.1","0.0","0.0","0.0"
"7/1/2018 06:00:00 AM PDT","43282.25","0.0","305.9","0.0","0.0","0.0"
"7/1/2018 06:15:00 AM PDT","43282.26041666667","0.0","274.80002","0.0","0.0","0.0"
"7/1/2018 06:30:00 AM PDT","43282.27083333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 06:45:00 AM PDT","43282.28125","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 07:00:00 AM PDT","43282.29166666667","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 07:15:00 AM PDT","43282.30208333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 07:30:00 AM PDT","43282.3125","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 07:45:00 AM PDT","43282.32291666667","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 08:00:00 AM PDT","43282.33333333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 08:15:00 AM PDT","43282.34375","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 08:30:00 AM PDT","43282.35416666667","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 08:45:00 AM PDT","43282.36458333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 09:00:00 AM PDT","43282.375","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 09:15:00 AM PDT","43282.38541666667","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 09:30:00 AM PDT","43282.39583333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 09:45:00 AM PDT","43282.40625","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 10:00:00 AM PDT","43282.41666666667","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 10:15:00 AM PDT","43282.42708333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 10:30:00 AM PDT","43282.4375","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 10:45:00 AM PDT","43282.44791666667","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 11:00:00 AM PDT","43282.45833333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 11:15:00 AM PDT","43282.46875","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 11:30:00 AM PDT","43282.47916666667","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 11:45:00 AM PDT","43282.48958333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 12:00:00 PM PDT","43282.5","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 12:15:00 PM PDT","43282.51041666667","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 12:30:00 PM PDT","43282.52083333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 12:45:00 PM PDT","43282.53125","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 01:00:00 PM PDT","43282.54166666667","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 01:15:00 PM PDT","43282.55208333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 01:30:00 PM PDT","43282.5625","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 01:45:00 PM PDT","43282.57291666667","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 02:00:00 PM PDT","43282.58333333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 02:15:00 PM PDT","43282.59375","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 02:30:00 PM PDT","43282.60416666667","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 02:45:00 PM PDT","43282.61458333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 03:00:00 PM PDT","43282.625","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 03:15:00 PM PDT","43282.63541666667","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 03:30:00 PM PDT","43282.64583333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 03:45:00 PM PDT","43282.65625","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 04:00:00 PM PDT","43282.66666666667","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 04:15:00 PM PDT","43282.67708333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 04:30:00 PM PDT","43282.6875","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 04:45:00 PM PDT","43282.69791666667","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 05:00:00 PM PDT","43282.70833333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 05:15:00 PM PDT","43282.71875","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 05:30:00 PM PDT","43282.72916666667","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 05:45:00 PM PDT","43282.73958333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 06:00:00 PM PDT","43282.75","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 06:15:00 PM PDT","43282.76041666667","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 06:30:00 PM PDT","43282.77083333333","0.0","0.0","0.0","0.0","0.0"
"7/1/2018 06:45:00 PM PDT","43282.78125","493.0","0.0","0.0","574.9","0.0"
"7/1/2018 07:00:00 PM PDT","43282.79166666667","517.4","0.0","0.0","576.7","0.0"
"7/1/2018 07:15:00 PM PDT","43282.80208333333","522.8","0.0","0.0","581.0","0.0"
"7/1/2018 07:30:00 PM PDT","43282.8125","537.0","0.0","0.0","571.7","0.0"
"7/1/2018 07:45:00 PM PDT","43282.82291666667","516.8","0.0","0.0","573.5","0.0"
"7/1/2018 08:00:00 PM PDT","43282.83333333333","517.60004","0.0","0.0","553.60004","0.0"
"7/1/2018 08:15:00 PM PDT","43282.84375","539.4","0.0","0.0","549.10004","0.0"
"7/1/2018 08:30:00 PM PDT","43282.85416666667","524.7","0.0","0.0","535.0","0.0"
"7/1/2018 08:45:00 PM PDT","43282.86458333333","496.4","0.0","0.0","534.5","0.0"
"7/1/2018 09:00:00 PM PDT","43282.875","488.7","0.0","0.0","534.60004","0.0"
"7/1/2018 09:15:00 PM PDT","43282.88541666667","476.4","0.0","0.0","532.0","0.0"
"7/1/2018 09:30:00 PM PDT","43282.89583333333","449.4","0.0","0.0","501.80002","0.0"
"7/1/2018 09:45:00 PM PDT","43282.90625","488.9","0.0","0.0","524.0","0.0"
"7/1/2018 10:00:00 PM PDT","43282.91666666667","490.6","0.0","0.0","527.7","0.0"
"7/1/2018 10:15:00 PM PDT","43282.92708333333","511.6","0.0","0.0","537.3","0.0"
"7/1/2018 10:30:00 PM PDT","43282.9375","471.1","0.0","0.0","531.4","0.0"
"7/1/2018 10:45:00 PM PDT","43282.94791666667","452.6","0.0","0.0","505.80002","0.0"
"7/1/2018 11:00:00 PM PDT","43282.95833333333","453.2","0.0","0.0","509.4","0.0"
"7/1/2018 11:15:00 PM PDT","43282.96875","450.7","0.0","0.0","509.6","0.0"
"7/1/2018 11:30:00 PM PDT","43282.97916666667","461.6","0.0","0.0","499.9","0.0"
"7/1/2018 11:45:00 PM PDT","43282.98958333333","437.7","0.0","0.0","497.5","0.0"
"7/2/2018 12:00:00 AM PDT","43283.0","443.0","0.0","0.0","487.80002","0.0"
"7/2/2018 12:15:00 AM PDT","43283.01041666667","411.5","0.0","0.0","476.30002","0.0"
"7/2/2018 12:30:00 AM PDT","43283.02083333333","449.2","0.0","0.0","489.2","0.0"
"7/2/2018 12:45:00 AM PDT","43283.03125","419.4","0.0","0.0","454.9","0.0"
"7/2/2018 01:00:00 AM PDT","43283.04166666667","440.80002","0.0","0.0","454.4","0.0"
"7/2/2018 01:15:00 AM PDT","43283.05208333333","410.2","0.0","0.0","459.4","0.0"
"7/2/2018 01:30:00 AM PDT","43283.0625","397.80002","0.0","0.0","454.9","0.0"
"7/2/2018 01:45:00 AM PDT","43283.07291666667","374.0","0.0","0.0","448.5","0.0"
"7/2/2018 02:00:00 AM PDT","43283.08333333333","394.2","0.0","0.0","443.7","0.0"
"7/2/2018 02:15:00 AM PDT","43283.09375","382.1","0.0","0.0","420.2","0.0"
"7/2/2018 02:30:00 AM PDT","43283.10416666667","381.7","0.0","0.0","422.5","0.0"
"7/2/2018 02:45:00 AM PDT","43283.11458333333","387.2","0.0","0.0","422.4","0.0"
"7/2/2018 03:00:00 AM PDT","43283.125","374.2","0.0","0.0","431.2","0.0"
"7/2/2018 03:15:00 AM PDT","43283.13541666667","367.80002","0.0","0.0","398.5","0.0"
"7/2/2018 03:30:00 AM PDT","43283.14583333333","367.2","0.0","0.0","405.1","0.0"
"7/2/2018 03:45:00 AM PDT","43283.15625","373.9","0.0","0.0","402.7","0.0"
"7/2/2018 04:00:00 AM PDT","43283.16666666667","379.1","0.0","0.0","394.5","0.0"
"7/2/2018 04:15:00 AM PDT","43283.17708333333","357.6","0.0","0.0","406.4","0.0"
"7/2/2018 04:30:00 AM PDT","43283.1875","325.2","0.0","0.0","374.80002","0.0"
"7/2/2018 04:45:00 AM PDT","43283.19791666667","325.30002","0.0","0.0","365.4","0.0"
"7/2/2018 05:00:00 AM PDT","43283.20833333333","288.1","0.0","0.0","301.7","0.0"
"7/2/2018 05:15:00 AM PDT","43283.21875","516.0","0.0","0.0","0.0","0.0"
"7/2/2018 05:30:00 AM PDT","43283.22916666667","321.4","0.0","0.0","0.0","0.0"
"7/2/2018 05:45:00 AM PDT","43283.23958333333","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 06:00:00 AM PDT","43283.25","0.0","0.0","300.2","0.0","0.0"
"7/2/2018 06:15:00 AM PDT","43283.26041666667","0.0","0.0","302.6","0.0","0.0"
"7/2/2018 06:30:00 AM PDT","43283.27083333333","0.0","0.0","274.80002","0.0","0.0"
"7/2/2018 06:45:00 AM PDT","43283.28125","0.0","0.0","271.80002","0.0","0.0"
"7/2/2018 07:00:00 AM PDT","43283.29166666667","0.0","0.0","297.4","0.0","0.0"
"7/2/2018 07:15:00 AM PDT","43283.30208333333","0.0","0.0","281.0","0.0","0.0"
"7/2/2018 07:30:00 AM PDT","43283.3125","0.0","0.0","272.2","0.0","0.0"
"7/2/2018 07:45:00 AM PDT","43283.32291666667","0.0","0.0","305.5","0.0","0.0"
"7/2/2018 08:00:00 AM PDT","43283.33333333333","0.0","0.0","308.2","0.0","0.0"
"7/2/2018 08:15:00 AM PDT","43283.34375","0.0","0.0","318.1","0.0","0.0"
"7/2/2018 08:30:00 AM PDT","43283.35416666667","0.0","0.0","340.30002","0.0","0.0"
"7/2/2018 08:45:00 AM PDT","43283.36458333333","0.0","0.0","349.5","0.0","0.0"
"7/2/2018 09:00:00 AM PDT","43283.375","0.0","0.0","400.0","0.0","0.0"
"7/2/2018 09:15:00 AM PDT","43283.38541666667","0.0","0.0","421.7","0.0","0.0"
"7/2/2018 09:30:00 AM PDT","43283.39583333333","0.0","0.0","432.80002","0.0","0.0"
"7/2/2018 09:45:00 AM PDT","43283.40625","0.0","0.0","371.80002","0.0","0.0"
"7/2/2018 10:00:00 AM PDT","43283.41666666667","0.0","0.0","413.9","0.0","0.0"
"7/2/2018 10:15:00 AM PDT","43283.42708333333","0.0","0.0","400.30002","0.0","0.0"
"7/2/2018 10:30:00 AM PDT","43283.4375","0.0","0.0","404.80002","0.0","0.0"
"7/2/2018 10:45:00 AM PDT","43283.44791666667","0.0","0.0","407.2","0.0","0.0"
"7/2/2018 11:00:00 AM PDT","43283.45833333333","0.0","0.0","422.6","0.0","0.0"
"7/2/2018 11:15:00 AM PDT","43283.46875","0.0","0.0","438.5","0.0","0.0"
"7/2/2018 11:30:00 AM PDT","43283.47916666667","0.0","0.0","427.4","0.0","0.0"
"7/2/2018 11:45:00 AM PDT","43283.48958333333","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 12:00:00 PM PDT","43283.5","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 12:15:00 PM PDT","43283.51041666667","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 12:30:00 PM PDT","43283.52083333333","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 12:45:00 PM PDT","43283.53125","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 01:00:00 PM PDT","43283.54166666667","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 01:15:00 PM PDT","43283.55208333333","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 01:30:00 PM PDT","43283.5625","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 01:45:00 PM PDT","43283.57291666667","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 02:00:00 PM PDT","43283.58333333333","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 02:15:00 PM PDT","43283.59375","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 02:30:00 PM PDT","43283.60416666667","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 02:45:00 PM PDT","43283.61458333333","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 03:00:00 PM PDT","43283.625","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 03:15:00 PM PDT","43283.63541666667","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 03:30:00 PM PDT","43283.64583333333","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 03:45:00 PM PDT","43283.65625","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 04:00:00 PM PDT","43283.66666666667","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 04:15:00 PM PDT","43283.67708333333","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 04:30:00 PM PDT","43283.6875","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 04:45:00 PM PDT","43283.69791666667","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 05:00:00 PM PDT","43283.70833333333","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 05:15:00 PM PDT","43283.71875","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 05:30:00 PM PDT","43283.72916666667","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 05:45:00 PM PDT","43283.73958333333","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 06:00:00 PM PDT","43283.75","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 06:15:00 PM PDT","43283.76041666667","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 06:30:00 PM PDT","43283.77083333333","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 06:45:00 PM PDT","43283.78125","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 07:00:00 PM PDT","43283.79166666667","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 07:15:00 PM PDT","43283.80208333333","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 07:30:00 PM PDT","43283.8125","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 07:45:00 PM PDT","43283.82291666667","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 08:00:00 PM PDT","43283.83333333333","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 08:15:00 PM PDT","43283.84375","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 08:30:00 PM PDT","43283.85416666667","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 08:45:00 PM PDT","43283.86458333333","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 09:00:00 PM PDT","43283.875","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 09:15:00 PM PDT","43283.88541666667","0.0","0.0","0.0","0.0","0.0"
"7/2/2018 09:30:00 PM PDT","43283.89583333333","253.6","0.0","0.0","230.7","0.0"
"7/2/2018 09:45:00 PM PDT","43283.90625","493.5","0.0","0.0","538.9","0.0"
"7/2/2018 10:00:00 PM PDT","43283.91666666667","491.7","0.0","0.0","539.3","0.0"
"7/2/2018 10:15:00 PM PDT","43283.92708333333","507.5","0.0","0.0","548.0","0.0"
"7/2/2018 10:30:00 PM PDT","43283.9375","512.2","0.0","0.0","584.7","0.0"
"7/2/2018 10:45:00 PM PDT","43283.94791666667","511.4","0.0","0.0","601.3","0.0"
"7/2/2018 11:00:00 PM PDT","43283.95833333333","518.9","0.0","0.0","583.10004","0.0"
"7/2/2018 11:15:00 PM PDT","43283.96875","521.5","0.0","0.0","577.4","0.0"
"7/2/2018 11:30:00 PM PDT","43283.97916666667","522.60004","0.0","0.0","542.4","0.0"
"7/2/2018 11:45:00 PM PDT","43283.98958333333","520.4","0.0","0.0","568.8","0.0"
"7/3/2018 12:00:00 AM PDT","43284.0","519.5","0.0","0.0","577.10004","0.0"
"7/3/2018 12:15:00 AM PDT","43284.01041666667","519.9","0.0","0.0","547.60004","0.0"
"7/3/2018 12:30:00 AM PDT","43284.02083333333","507.1","0.0","0.0","540.9","0.0"
"7/3/2018 12:45:00 AM PDT","43284.03125","483.6","0.0","0.0","513.60004","0.0"
"7/3/2018 01:00:00 AM PDT","43284.04166666667","481.2","0.0","0.0","528.2","0.0"
"7/3/2018 01:15:00 AM PDT","43284.05208333333","465.6","0.0","0.0","501.5","0.0"
"7/3/2018 01:30:00 AM PDT","43284.0625","466.1","0.0","0.0","516.9","0.0"
"7/3/2018 01:45:00 AM PDT","43284.07291666667","469.6","0.0","0.0","517.2","0.0"
"7/3/2018 02:00:00 AM PDT","43284.08333333333","475.0","0.0","0.0","539.0","0.0"
"7/3/2018 02:15:00 AM PDT","43284.09375","505.0","0.0","0.0","537.7","0.0"
"7/3/2018 02:30:00 AM PDT","43284.10416666667","478.30002","0.0","0.0","529.9","0.0"
"7/3/2018 02:45:00 AM PDT","43284.11458333333","475.4","0.0","0.0","509.80002","0.0"
"7/3/2018 03:00:00 AM PDT","43284.125","453.9","0.0","0.0","504.7","0.0"
"7/3/2018 03:15:00 AM PDT","43284.13541666667","486.4","0.0","0.0","520.5","0.0"
"7/3/2018 03:30:00 AM PDT","43284.14583333333","489.0","0.0","0.0","520.3","0.0"
"7/3/2018 03:45:00 AM PDT","43284.15625","451.80002","0.0","0.0","510.80002","0.0"
"7/3/2018 04:00:00 AM PDT","43284.16666666667","468.30002","0.0","0.0","515.0","0.0"
"7/3/2018 04:15:00 AM PDT","43284.17708333333","472.80002","0.0","0.0","511.2","0.0"
"7/3/2018 04:30:00 AM PDT","43284.1875","446.5","0.0","0.0","499.5","0.0"
"7/3/2018 04:45:00 AM PDT","43284.19791666667","441.7","0.0","0.0","465.1","0.0"
"7/3/2018 05:00:00 AM PDT","43284.20833333333","422.5","0.0","0.0","448.6","0.0"
"7/3/2018 05:15:00 AM PDT","43284.21875","373.1","0.0","0.0","402.6","0.0"
"7/3/2018 05:30:00 AM PDT","43284.22916666667","277.6","0.0","0.0","277.1","0.0"
"7/3/2018 05:45:00 AM PDT","43284.23958333333","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 06:00:00 AM PDT","43284.25","0.0","0.0","311.80002","0.0","0.0"
"7/3/2018 06:15:00 AM PDT","43284.26041666667","0.0","0.0","323.4","0.0","0.0"
"7/3/2018 06:30:00 AM PDT","43284.27083333333","0.0","0.0","288.80002","0.0","0.0"
"7/3/2018 06:45:00 AM PDT","43284.28125","0.0","0.0","283.4","0.0","0.0"
"7/3/2018 07:00:00 AM PDT","43284.29166666667","0.0","0.0","270.1","0.0","0.0"
"7/3/2018 07:15:00 AM PDT","43284.30208333333","0.0","0.0","243.1","0.0","0.0"
"7/3/2018 07:30:00 AM PDT","43284.3125","0.0","0.0","245.40001","0.0","0.0"
"7/3/2018 07:45:00 AM PDT","43284.32291666667","0.0","0.0","250.3","0.0","0.0"
"7/3/2018 08:00:00 AM PDT","43284.33333333333","0.0","0.0","272.0","0.0","0.0"
"7/3/2018 08:15:00 AM PDT","43284.34375","0.0","0.0","273.0","0.0","0.0"
"7/3/2018 08:30:00 AM PDT","43284.35416666667","0.0","0.0","287.80002","0.0","0.0"
"7/3/2018 08:45:00 AM PDT","43284.36458333333","0.0","0.0","319.5","0.0","0.0"
"7/3/2018 09:00:00 AM PDT","43284.375","0.0","0.0","334.5","0.0","0.0"
"7/3/2018 09:15:00 AM PDT","43284.38541666667","0.0","0.0","339.0","0.0","0.0"
"7/3/2018 09:30:00 AM PDT","43284.39583333333","0.0","0.0","361.6","0.0","0.0"
"7/3/2018 09:45:00 AM PDT","43284.40625","0.0","0.0","367.7","0.0","0.0"
"7/3/2018 10:00:00 AM PDT","43284.41666666667","0.0","0.0","365.80002","0.0","0.0"
"7/3/2018 10:15:00 AM PDT","43284.42708333333","0.0","0.0","443.6","0.0","0.0"
"7/3/2018 10:30:00 AM PDT","43284.4375","0.0","0.0","407.4","0.0","0.0"
"7/3/2018 10:45:00 AM PDT","43284.44791666667","0.0","0.0","420.80002","0.0","0.0"
"7/3/2018 11:00:00 AM PDT","43284.45833333333","0.0","0.0","427.6","0.0","0.0"
"7/3/2018 11:15:00 AM PDT","43284.46875","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 11:30:00 AM PDT","43284.47916666667","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 11:45:00 AM PDT","43284.48958333333","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 12:00:00 PM PDT","43284.5","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 12:15:00 PM PDT","43284.51041666667","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 12:30:00 PM PDT","43284.52083333333","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 12:45:00 PM PDT","43284.53125","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 01:00:00 PM PDT","43284.54166666667","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 01:15:00 PM PDT","43284.55208333333","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 01:30:00 PM PDT","43284.5625","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 01:45:00 PM PDT","43284.57291666667","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 02:00:00 PM PDT","43284.58333333333","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 02:15:00 PM PDT","43284.59375","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 02:30:00 PM PDT","43284.60416666667","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 02:45:00 PM PDT","43284.61458333333","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 03:00:00 PM PDT","43284.625","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 03:15:00 PM PDT","43284.63541666667","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 03:30:00 PM PDT","43284.64583333333","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 03:45:00 PM PDT","43284.65625","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 04:00:00 PM PDT","43284.66666666667","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 04:15:00 PM PDT","43284.67708333333","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 04:30:00 PM PDT","43284.6875","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 04:45:00 PM PDT","43284.69791666667","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 05:00:00 PM PDT","43284.70833333333","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 05:15:00 PM PDT","43284.71875","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 05:30:00 PM PDT","43284.72916666667","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 05:45:00 PM PDT","43284.73958333333","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 06:00:00 PM PDT","43284.75","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 06:15:00 PM PDT","43284.76041666667","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 06:30:00 PM PDT","43284.77083333333","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 06:45:00 PM PDT","43284.78125","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 07:00:00 PM PDT","43284.79166666667","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 07:15:00 PM PDT","43284.80208333333","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 07:30:00 PM PDT","43284.8125","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 07:45:00 PM PDT","43284.82291666667","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 08:00:00 PM PDT","43284.83333333333","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 08:15:00 PM PDT","43284.84375","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 08:30:00 PM PDT","43284.85416666667","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 08:45:00 PM PDT","43284.86458333333","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 09:00:00 PM PDT","43284.875","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 09:15:00 PM PDT","43284.88541666667","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 09:30:00 PM PDT","43284.89583333333","0.0","0.0","0.0","0.0","0.0"
"7/3/2018 09:45:00 PM PDT","43284.90625","524.0","0.0","0.0","560.0","0.0"
"7/3/2018 10:00:00 PM PDT","43284.91666666667","512.2","0.0","0.0","560.9","0.0"
"7/3/2018 10:15:00 PM PDT","43284.92708333333","507.4","0.0","0.0","532.9","0.0"
"7/3/2018 10:30:00 PM PDT","43284.9375","459.1","0.0","0.0","523.9","0.0"
"7/3/2018 10:45:00 PM PDT","43284.94791666667","456.6","0.0","0.0","504.4","0.0"
"7/3/2018 11:00:00 PM PDT","43284.95833333333","501.80002","0.0","0.0","510.0","0.0"
"7/3/2018 11:15:00 PM PDT","43284.96875","448.30002","0.0","0.0","509.1","0.0"
"7/3/2018 11:30:00 PM PDT","43284.97916666667","463.2","0.0","0.0","508.7","0.0"
