Date,Excel Time,chwr,chws,CW Flow,CWR Temp,CWS Temp,Load,MOTOR KW
7/2/2018 10:30:00 AM PDT,43283.4375,52.9,64.8,-3.8,76.7,67.3,1011.5927,0
7/2/2018 10:45:00 AM PDT,43283.44792,53.3,64.9,-1.2,76.7,67.3,1017.07245,0
7/2/2018 11:00:00 AM PDT,43283.45833,53.1,64.9,0.1,76.7,67.6,1024.667,0
7/2/2018 11:15:00 AM PDT,43283.46875,52.3,64.9,0.1,76.7,67.6,1077.3228,0
7/2/2018 11:30:00 AM PDT,43283.47917,52.8,65,-3.8,76.7,67.6,1036.8256,0
7/2/2018 11:45:00 AM PDT,43283.48958,53.9,65,-2.5,76.7,67.6,1.2589623,0
7/2/2018 12:00:00 PM PDT,43283.5,56,65.1,0.1,76.7,67.8,1.0457332,0
7/2/2018 12:15:00 PM PDT,43283.51042,57,65.1,-1.2,76.7,67.9,0.95028335,0
7/2/2018 12:30:00 PM PDT,43283.52083,57.8,65.2,-2.5,76.7,68.1,0.95028335,0
7/2/2018 12:45:00 PM PDT,43283.53125,58.2,65.2,-1.2,76.7,68.3,0.8586673,0
7/2/2018 01:00:00 PM PDT,43283.54167,58.6,65.3,-3.8,76.7,68.4,0.822059,0
7/2/2018 01:15:00 PM PDT,43283.55208,58.9,65.3,0.1,76.7,68.5,0.7817123,0
7/2/2018 01:30:00 PM PDT,43283.5625,59.2,65.3,-2.5,76.7,68.6,0.7670498,0
7/2/2018 01:45:00 PM PDT,43283.57292,59.4,65.4,-1.2,76.7,68.8,0.74515253,0
7/2/2018 02:00:00 PM PDT,43283.58333,59.6,65.4,1.3,76.7,68.9,0.73049,0
7/2/2018 02:15:00 PM PDT,43283.59375,59.8,65.5,-2.5,76.8,69,-0.031127073,0
7/2/2018 02:30:00 PM PDT,43283.60417,59.9,65.5,-2.5,76.8,69.2,0.70494986,0
7/2/2018 02:45:00 PM PDT,43283.61458,60.1,65.5,-3.8,76.8,69.3,0.6939771,0
7/2/2018 03:00:00 PM PDT,43283.625,60.2,65.6,-5.1,76.8,69.4,0.6866455,0
7/2/2018 03:15:00 PM PDT,43283.63542,60.3,65.6,-3.8,76.8,69.5,0.6757207,0
7/2/2018 03:30:00 PM PDT,43283.64583,60.5,65.7,-2.5,76.8,69.6,0.6683898,0
7/2/2018 03:45:00 PM PDT,43283.65625,60.6,65.7,0.1,76.8,69.6,0.657465,0
7/2/2018 04:00:00 PM PDT,43283.66667,60.7,65.7,0.1,76.9,69.8,0.6538231,0
7/2/2018 04:15:00 PM PDT,43283.67708,60.8,65.8,-5.1,76.9,69.8,0.64285,0
7/2/2018 04:30:00 PM PDT,43283.6875,60.9,65.9,-1.2,76.9,69.8,0.6391602,0
7/2/2018 04:45:00 PM PDT,43283.69792,61,65.9,-3.8,76.9,69.9,0.6393039,0
7/2/2018 05:00:00 PM PDT,43283.70833,61.1,65.9,-1.2,76.9,69.8,0.6245939,0
7/2/2018 05:15:00 PM PDT,43283.71875,61.2,66,-1.2,76.9,69.9,0.6247372,0
7/2/2018 05:30:00 PM PDT,43283.72917,61.3,66,-3.8,76.9,70,0.6174539,0
7/2/2018 05:45:00 PM PDT,43283.73958,61.4,66.1,-2.5,77,70,0.62488085,0
7/2/2018 06:00:00 PM PDT,43283.75,61.6,66.1,-2.5,77,70.2,0.6101226,0
7/2/2018 06:15:00 PM PDT,43283.76042,61.6,66.1,-3.8,77,70.1,0.6065769,0
7/2/2018 06:30:00 PM PDT,43283.77083,61.7,66.2,-2.5,77.1,70.2,0.602935,0
7/2/2018 06:45:00 PM PDT,43283.78125,61.8,66.2,-3.8,77.1,70.2,0.5956042,0
7/2/2018 07:00:00 PM PDT,43283.79167,61.9,66.3,-1.2,77.1,70.3,0.5883691,0
7/2/2018 07:15:00 PM PDT,43283.80208,62,66.3,-1.2,77.1,70.3,0.5921067,0
7/2/2018 07:30:00 PM PDT,43283.8125,62.1,66.4,0.1,77.1,70.5,0.58477473,0
7/2/2018 07:45:00 PM PDT,43283.82292,62.2,66.4,0.1,77.2,70.5,-0.025270844,0
7/2/2018 08:00:00 PM PDT,43283.83333,62.2,66.4,-2.5,77.2,70.7,-0.024952093,0
7/2/2018 08:15:00 PM PDT,43283.84375,62.3,66.5,-1.2,77.2,70.8,0.5776837,0
7/2/2018 08:30:00 PM PDT,43283.85417,62.4,66.6,-2.5,77.3,70.9,0.5666148,0
7/2/2018 08:45:00 PM PDT,43283.86458,62.4,66.6,-2.5,77.3,71,0.5629247,0
7/2/2018 09:00:00 PM PDT,43283.875,62.5,66.6,-1.2,77.3,71.1,0.5630208,0
7/2/2018 09:15:00 PM PDT,43283.88542,62.6,66.7,-3.8,77.3,71.2,0.5594272,0
7/2/2018 09:30:00 PM PDT,43283.89583,62.7,66.7,-3.8,77.3,71.3,775.7553,0
7/2/2018 09:45:00 PM PDT,43283.90625,62.8,66.8,0.1,77.4,71.4,768.0976,0
7/2/2018 10:00:00 PM PDT,43283.91667,62.9,66.8,-1.2,77.4,71.5,799.9504,0
7/2/2018 10:15:00 PM PDT,43283.92708,62.9,66.8,-2.5,77.5,71.6,796.9563,0
7/2/2018 10:30:00 PM PDT,43283.9375,62.9,66.9,-1.2,77.5,71.7,790.13214,0
7/2/2018 10:45:00 PM PDT,43283.94792,63,66.9,0.1,77.5,71.8,792.81,0
7/2/2018 11:00:00 PM PDT,43283.95833,63.1,66.9,0.1,77.6,71.9,782.61896,0
7/2/2018 11:15:00 PM PDT,43283.96875,63.2,67,-1.2,77.6,72,775.18085,0
7/2/2018 11:30:00 PM PDT,43283.97917,63.3,67,3.9,77.6,72,779.8493,0
7/2/2018 11:45:00 PM PDT,43283.98958,63.3,67.1,-3.8,77.7,72,767.0335,0
7/3/2018 12:00:00 AM PDT,43284,63.4,67.2,-2.5,77.7,72,750.43097,0
7/3/2018 12:15:00 AM PDT,43284.01042,63.5,67.2,0.1,77.8,72,756.6189,0
7/3/2018 12:30:00 AM PDT,43284.02083,,,,,,,0
7/3/2018 12:45:00 AM PDT,43284.03125,63.6,67.2,2.6,77.8,71.9,750.66705,0
7/3/2018 01:00:00 AM PDT,43284.04167,63.7,67.3,0.1,77.8,71.8,741.35724,0
7/3/2018 01:15:00 AM PDT,43284.05208,63.7,67.3,-3.8,77.9,71.6,744.8007,0
7/3/2018 01:30:00 AM PDT,43284.0625,63.8,67.3,-5.1,77.9,71.7,721.71356,0
7/3/2018 01:45:00 AM PDT,43284.07292,63.9,67.4,0.1,78,71.4,754.08185,0
7/3/2018 02:00:00 AM PDT,43284.08333,63.9,67.4,-3.8,78,70.9,726.81976,0
7/3/2018 02:15:00 AM PDT,43284.09375,64,67.4,-1.2,78,71.2,738.4476,0
7/3/2018 02:30:00 AM PDT,43284.10417,64.1,67.5,0.1,78,70.9,713.6879,0
7/3/2018 02:45:00 AM PDT,43284.11458,64.1,67.5,-2.5,78.1,70.9,693.2155,0
7/3/2018 03:00:00 AM PDT,43284.125,64.2,67.6,0.1,78.1,71,705.91595,0
7/3/2018 03:15:00 AM PDT,43284.13542,64.2,67.6,-3.8,78.1,70.7,699.5057,0
7/3/2018 03:30:00 AM PDT,43284.14583,64.3,67.6,-5.1,78.1,70.5,735.43646,0
7/3/2018 03:45:00 AM PDT,43284.15625,64.4,67.7,1.3,78.2,70.5,682.55304,0
7/3/2018 04:00:00 AM PDT,43284.16667,64.4,67.7,-1.2,78.2,70.4,710.0459,0
7/3/2018 04:15:00 AM PDT,43284.17708,64.5,67.7,-5.1,78.2,70.3,692.1773,0
7/3/2018 04:30:00 AM PDT,43284.1875,64.6,67.8,0.1,78.2,70.3,705.3338,0
7/3/2018 04:45:00 AM PDT,43284.19792,64.6,67.8,-3.8,78.2,70.2,665.7537,0
7/3/2018 05:00:00 AM PDT,43284.20833,64.6,67.8,-1.2,78.2,70.2,688.5728,0
7/3/2018 05:15:00 AM PDT,43284.21875,64.7,67.8,0.1,78.2,70.2,692.83856,0
7/3/2018 05:30:00 AM PDT,43284.22917,64.8,67.9,-5.1,78.2,69.9,680.3547,0
7/3/2018 05:45:00 AM PDT,43284.23958,64.8,67.9,-2.5,78.2,69.7,-0.020387491,0
7/3/2018 06:00:00 AM PDT,43284.25,64.9,67.9,0.1,78.1,69.8,479.1189,0
7/3/2018 06:15:00 AM PDT,43284.26042,64.9,67.9,-1.2,78.1,69.9,497.80234,0
7/3/2018 06:30:00 AM PDT,43284.27083,64.9,68,-3.8,78,69.4,495.809,0
7/3/2018 06:45:00 AM PDT,43284.28125,64.9,68,-2.5,78,69.3,511.8673,0
7/3/2018 07:00:00 AM PDT,43284.29167,65,68,-1.2,77.9,68.8,505.499,0
7/3/2018 07:15:00 AM PDT,43284.30208,64.9,68.1,-3.8,77.8,68.6,528.6097,0
7/3/2018 07:30:00 AM PDT,43284.3125,64.8,68.1,-1.2,77.8,68.5,519.4462,0
7/3/2018 07:45:00 AM PDT,43284.32292,64.8,68.1,-2.5,77.7,68.3,546.8016,0
7/3/2018 08:00:00 AM PDT,43284.33333,64.6,68.1,-2.5,77.6,68.3,539.2735,0
7/3/2018 08:15:00 AM PDT,43284.34375,64.4,68.2,0.1,77.6,67.8,591.0228,0
7/3/2018 08:30:00 AM PDT,43284.35417,63.9,68.2,0.1,77.5,67.7,598.51825,0
7/3/2018 08:45:00 AM PDT,43284.36458,63.3,68.2,-1.2,77.5,67.6,838.2524,0
7/3/2018 09:00:00 AM PDT,43284.375,62.2,68.2,-5.1,77.4,67.5,762.4265,0
7/3/2018 09:15:00 AM PDT,43284.38542,60.6,68.3,0.1,77.4,67.6,911.3469,0
7/3/2018 09:30:00 AM PDT,43284.39583,59.8,68.3,-3.8,77.4,67.7,1056.7705,0
7/3/2018 09:45:00 AM PDT,43284.40625,57.7,68.3,-5.1,77.4,67.7,1173.5869,0
7/3/2018 10:00:00 AM PDT,43284.41667,55.3,68.3,0.1,77.3,67.5,1494.3424,0
7/3/2018 10:15:00 AM PDT,43284.42708,54.9,68.3,-5.1,77.3,67.6,1503.9874,0
7/3/2018 10:30:00 AM PDT,43284.4375,54.1,68.3,0.1,77.3,67.7,1067.8986,0
7/3/2018 10:45:00 AM PDT,43284.44792,54.4,68.4,1.3,77.3,67.7,1078.2903,0
7/3/2018 11:00:00 AM PDT,43284.45833,56.7,68.4,-1.2,77.3,67.8,1063.9164,0
7/3/2018 11:15:00 AM PDT,43284.46875,57.8,68.4,-2.5,77.3,67.7,-0.053691674,0
7/3/2018 11:30:00 AM PDT,43284.47917,59.5,68.4,0.1,77.3,67.9,1.0183729,0
7/3/2018 11:45:00 AM PDT,43284.48958,60.2,68.5,-2.5,77.3,67.8,1.022158,0
7/3/2018 12:00:00 PM PDT,43284.5,60.6,68.5,-1.2,77.2,67.9,0.92301875,0
7/3/2018 12:15:00 PM PDT,43284.51042,60.9,68.5,-3.8,77.2,67.7,0.9084042,0
7/3/2018 12:30:00 PM PDT,43284.52083,61.1,68.5,-3.8,77.2,68,0.88267237,0
7/3/2018 12:45:00 PM PDT,43284.53125,61.3,68.5,-1.2,77.2,68,0.88641006,0
7/3/2018 01:00:00 PM PDT,43284.54167,61.4,68.6,-2.5,77.2,68.1,0.86436886,0
7/3/2018 01:15:00 PM PDT,43284.55208,61.5,68.6,-2.5,77.2,68.2,-0.036943737,0
7/3/2018 01:30:00 PM PDT,43284.5625,61.6,68.6,-3.8,77.2,68.2,0.83504343,0
7/3/2018 01:45:00 PM PDT,43284.57292,61.8,68.6,-1.2,77.1,68.3,0.8277609,0
7/3/2018 02:00:00 PM PDT,43284.58333,61.9,68.7,-1.2,77.2,68.4,0.82042956,0
7/3/2018 02:15:00 PM PDT,43284.59375,62,68.7,-2.5,77.1,68.4,0.8094565,0
7/3/2018 02:30:00 PM PDT,43284.60417,62.1,68.7,-1.2,77.1,68.4,0.8020777,0
7/3/2018 02:45:00 PM PDT,43284.61458,62.2,68.7,-2.5,77.2,68.4,0.8021249,0
7/3/2018 03:00:00 PM PDT,43284.625,62.3,68.7,-2.5,77.1,68.5,0.7874624,0
7/3/2018 03:15:00 PM PDT,43284.63542,62.4,68.8,-3.8,77.1,68.6,0.7801787,0
7/3/2018 03:30:00 PM PDT,43284.64583,62.4,68.8,-2.5,77.1,68.6,0.77648896,0
7/3/2018 03:45:00 PM PDT,43284.65625,62.5,68.8,-2.5,77.1,68.7,0.7692542,0
7/3/2018 04:00:00 PM PDT,43284.66667,62.6,68.8,-1.2,77.1,68.8,-0.033289593,0
7/3/2018 04:15:00 PM PDT,43284.67708,62.7,68.8,-5.1,77.1,68.8,0.7545917,0
7/3/2018 04:30:00 PM PDT,43284.6875,62.7,68.8,0.1,77.1,68.8,-0.032810435,0
7/3/2018 04:45:00 PM PDT,43284.69792,62.8,68.9,-1.2,77.1,68.9,0.74357104,0
7/3/2018 05:00:00 PM PDT,43284.70833,62.9,68.9,-3.8,77.1,68.9,0.7436669,0
7/3/2018 05:15:00 PM PDT,43284.71875,63,68.9,-2.5,77.1,68.9,0.7400725,0
7/3/2018 05:30:00 PM PDT,43284.72917,63.1,68.9,-3.8,77.1,69,0.73269373,0
7/3/2018 05:45:00 PM PDT,43284.73958,63.1,69,-1.2,77.2,69.1,0.72550654,0
7/3/2018 06:00:00 PM PDT,43284.75,63.2,69,0.1,77.1,69,-0.03154793,0
7/3/2018 06:15:00 PM PDT,43284.76042,63.3,69,-1.2,77.2,69.2,0.7145334,0
7/3/2018 06:30:00 PM PDT,43284.77083,63.4,69,-1.2,77.2,69.3,0.7145817,0
7/3/2018 06:45:00 PM PDT,43284.78125,63.4,69.1,0.1,77.2,69.2,0.7072504,0
7/3/2018 07:00:00 PM PDT,43284.79167,63.5,69.1,-2.5,77.2,69.3,-0.030589597,0
7/3/2018 07:15:00 PM PDT,43284.80208,63.6,69.1,-1.2,77.2,69.4,0.69627696,0
7/3/2018 07:30:00 PM PDT,43284.8125,63.7,69.1,0.1,77.2,69.4,0.6925872,0
7/3/2018 07:45:00 PM PDT,43284.82292,63.7,69.2,-1.2,77.2,69.4,0.68530387,0
7/3/2018 08:00:00 PM PDT,43284.83333,63.8,69.2,0.1,77.3,69.5,0.6853993,0
7/3/2018 08:15:00 PM PDT,43284.84375,63.9,69.2,-1.2,77.3,69.6,0.6818064,0
7/3/2018 08:30:00 PM PDT,43284.85417,63.9,69.2,-2.5,77.3,69.6,0.6781166,0
7/3/2018 08:45:00 PM PDT,43284.86458,64.1,69.3,-2.5,77.3,69.6,0.670785,0
7/3/2018 09:00:00 PM PDT,43284.875,64.1,69.3,0.1,77.3,69.7,0.66709566,0
7/3/2018 09:15:00 PM PDT,43284.88542,64.2,69.3,-2.5,77.3,69.7,0.66345453,0
7/3/2018 09:30:00 PM PDT,43284.89583,64.2,69.3,-1.2,77.3,69.8,0.6597652,0
7/3/2018 09:45:00 PM PDT,43284.90625,64.3,69.4,-1.2,77.3,69.9,937.7537,0
7/3/2018 10:00:00 PM PDT,43284.91667,64.4,69.4,-2.5,77.4,69.9,910.0004,0
7/3/2018 10:15:00 PM PDT,43284.92708,64.5,69.4,5.2,77.4,70,940.48773,0
7/3/2018 10:30:00 PM PDT,43284.9375,64.5,69.4,-3.8,77.5,69.8,944.6828,0
7/3/2018 10:45:00 PM PDT,43284.94792,64.5,69.5,-3.8,77.5,69.6,918.3029,0
7/3/2018 11:00:00 PM PDT,43284.95833,64.6,69.5,-2.5,77.5,69.6,959.7566,0
7/3/2018 11:15:00 PM PDT,43284.96875,64.7,69.5,-3.8,77.5,69.4,893.0857,0
7/3/2018 11:30:00 PM PDT,43284.97917,64.8,69.5,-2.5,77.5,69.6,887.21564,0
7/3/2018 11:45:00 PM PDT,43284.98958,64.8,69.5,-5.1,77.5,69.3,897.45856,0
7/4/2018 12:00:00 AM PDT,43285,64.9,69.5,2.6,77.6,69.3,937.1631,0
7/4/2018 12:15:00 AM PDT,43285.01042,65,69.6,-3.8,77.6,69.4,928.69415,0
7/4/2018 12:30:00 AM PDT,43285.02083,65,69.6,-3.8,77.6,69.4,888.8855,0
7/4/2018 12:45:00 AM PDT,43285.03125,65.1,69.6,2.6,77.6,69.4,864.41364,0
7/4/2018 01:00:00 AM PDT,43285.04167,65.2,69.7,-2.5,77.6,69.4,877.90454,0
7/4/2018 01:15:00 AM PDT,43285.05208,65.2,69.7,-3.8,77.7,69.3,916.66266,0
7/4/2018 01:30:00 AM PDT,43285.0625,65.2,69.7,-2.5,77.6,69.2,868.9134,0
7/4/2018 01:45:00 AM PDT,43285.07292,65.3,69.7,-2.5,77.7,69.2,839.34735,0
7/4/2018 02:00:00 AM PDT,43285.08333,65.3,69.7,2.6,77.7,69.2,861.1997,0
7/4/2018 02:15:00 AM PDT,43285.09375,65.4,69.7,-2.5,77.7,69,851.82587,0
7/4/2018 02:30:00 AM PDT,43285.10417,65.4,69.7,-3.8,77.8,69.1,813.79706,0
7/4/2018 02:45:00 AM PDT,43285.11458,65.5,69.8,-3.8,77.8,69,861.0645,0
7/4/2018 03:00:00 AM PDT,43285.125,65.6,69.8,-5.1,77.8,69.2,859.8596,0
7/4/2018 03:15:00 AM PDT,43285.13542,65.6,69.8,-2.5,77.8,69.1,828.81635,0
7/4/2018 03:30:00 AM PDT,43285.14583,65.6,69.8,-2.5,77.8,69.1,823.9356,0
7/4/2018 03:45:00 AM PDT,43285.15625,65.7,69.8,-2.5,77.8,69.2,832.0779,0
7/4/2018 04:00:00 AM PDT,43285.16667,65.8,69.8,-2.5,77.8,69,800.9007,0
7/4/2018 04:15:00 AM PDT,43285.17708,65.8,69.9,1.3,77.8,69.2,791.49585,0
7/4/2018 04:30:00 AM PDT,43285.1875,65.9,69.9,0.1,77.8,69.1,814.26654,0
7/4/2018 04:45:00 AM PDT,43285.19792,65.9,69.9,0.1,77.8,69,813.40533,0
7/4/2018 05:00:00 AM PDT,43285.20833,66,69.9,2.6,77.8,69,796.8903,0
7/4/2018 05:15:00 AM PDT,43285.21875,66,69.9,-1.2,77.8,69.1,788.85175,0
7/4/2018 05:30:00 AM PDT,43285.22917,66.1,69.9,0.1,77.8,69,791.7688,0
7/4/2018 05:45:00 AM PDT,43285.23958,66.1,70,0.1,77.7,68.5,199.89783,0
7/4/2018 06:00:00 AM PDT,43285.25,66.3,70,-2.5,77.6,68.4,562.284,0
